id,subset,priority,setup,memory_seed,memory_layer,user_query,must_call_retrieve,gold_behavior,must_include_signals,must_not,pass_rule,longmemeval_align,run_result,error_code,notes
BANK-C-0031,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：日常主力 Python；新：最近主力改 TypeScript,Ego,我现在关于「编程语言」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近主力改 TypeScript,日常主力 Python,Knowledge Update,Knowledge Updates,,,
BANK-C-0032,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢科幻小说；新：最近改看传记,Ego,我现在关于「阅读」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近改看传记,喜欢科幻小说,Knowledge Update,Knowledge Updates,,,
BANK-C-0033,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢诺兰；新：最近更爱王家卫,Ego,我现在关于「电影」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近更爱王家卫,喜欢诺兰,Knowledge Update,Knowledge Updates,,,
BANK-C-0034,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：周末打原神；新：已经弃坑改健身,Ego,我现在关于「游戏」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经弃坑改健身,周末打原神,Knowledge Update,Knowledge Updates,,,
BANK-C-0035,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：更在意长期主义；新：阶段性更在意交付速度,Superego,我现在关于「价值观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,阶段性更在意交付速度,更在意长期主义,Knowledge Update,Knowledge Updates,,,
BANK-C-0036,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：重大决定要列利弊表；新：紧急时允许直觉拍板,Superego,我现在关于「决策风格」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,紧急时允许直觉拍板,重大决定要列利弊表,Knowledge Update,Knowledge Updates,,,
BANK-C-0037,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：不喜欢突然被打电话；新：工作日接受急事电话,Superego,我现在关于「社交边界」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,工作日接受急事电话,不喜欢突然被打电话,Knowledge Update,Knowledge Updates,,,
BANK-C-0038,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：倾向少负债；新：可接受房贷类长期负债,Superego,我现在关于「金钱观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,可接受房贷类长期负债,倾向少负债,Knowledge Update,Knowledge Updates,,,
BANK-C-0039,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：先写再看文档；新：先读官方文档再动手,Ego,我现在关于「学习方式」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,先读官方文档再动手,先写再看文档,Knowledge Update,Knowledge Updates,,,
BANK-C-0040,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：偏好异步文档对齐；新：关键决策必须同步会议,Ego,我现在关于「会议习惯」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,关键决策必须同步会议,偏好异步文档对齐,Knowledge Update,Knowledge Updates,,,
BANK-C-0041,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：美式不加糖；新：拿铁加燕麦奶,Ego,我现在关于「咖啡偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,拿铁加燕麦奶,美式不加糖,Knowledge Update,Knowledge Updates,,,
BANK-C-0042,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：乌龙茶；新：红茶加奶,Ego,我现在关于「茶偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,红茶加奶,乌龙茶,Knowledge Update,Knowledge Updates,,,
BANK-C-0043,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：每周跑步三次；新：改成游泳为主,Ego,我现在关于「运动」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成游泳为主,每周跑步三次,Knowledge Update,Knowledge Updates,,,
BANK-C-0044,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：习惯凌晨一点睡；新：改成十一点前睡,Ego,我现在关于「作息」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成十一点前睡,习惯凌晨一点睡,Knowledge Update,Knowledge Updates,,,
BANK-C-0045,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：地铁十号线上班；新：改成骑车通勤,Ego,我现在关于「通勤」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成骑车通勤,地铁十号线上班,Knowledge Update,Knowledge Updates,,,
BANK-C-0046,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：海鲜过敏；新：其实只是不喜欢海鲜并非过敏,Id,我现在关于「饮食忌口」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,其实只是不喜欢海鲜并非过敏,海鲜过敏,Knowledge Update,Knowledge Updates,,,
BANK-C-0047,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：河南郑州；新：长大在北京,Id,我现在关于「家乡」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,长大在北京,河南郑州,Knowledge Update,Knowledge Updates,,,
BANK-C-0048,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：北邮人工智能本科；新：港大CS硕士在读,Id,我现在关于「学历」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,港大CS硕士在读,北邮人工智能本科,Knowledge Update,Knowledge Updates,,,
BANK-C-0049,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：养一只橘猫叫年糕；新：猫送给朋友了目前无宠物,Id,我现在关于「宠物」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,猫送给朋友了目前无宠物,养一只橘猫叫年糕,Knowledge Update,Knowledge Updates,,,
BANK-C-0050,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：会弹吉他；新：已经很久不练了,Ego,我现在关于「乐器」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经很久不练了,会弹吉他,Knowledge Update,Knowledge Updates,,,
BANK-C-0051,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：日常主力 Python；新：最近主力改 TypeScript,Ego,我现在关于「编程语言」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近主力改 TypeScript,日常主力 Python,Knowledge Update,Knowledge Updates,,,
BANK-C-0052,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢科幻小说；新：最近改看传记,Ego,我现在关于「阅读」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近改看传记,喜欢科幻小说,Knowledge Update,Knowledge Updates,,,
BANK-C-0053,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢诺兰；新：最近更爱王家卫,Ego,我现在关于「电影」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近更爱王家卫,喜欢诺兰,Knowledge Update,Knowledge Updates,,,
BANK-C-0054,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：周末打原神；新：已经弃坑改健身,Ego,我现在关于「游戏」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经弃坑改健身,周末打原神,Knowledge Update,Knowledge Updates,,,
BANK-C-0055,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：更在意长期主义；新：阶段性更在意交付速度,Superego,我现在关于「价值观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,阶段性更在意交付速度,更在意长期主义,Knowledge Update,Knowledge Updates,,,
BANK-C-0056,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：重大决定要列利弊表；新：紧急时允许直觉拍板,Superego,我现在关于「决策风格」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,紧急时允许直觉拍板,重大决定要列利弊表,Knowledge Update,Knowledge Updates,,,
BANK-C-0057,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：不喜欢突然被打电话；新：工作日接受急事电话,Superego,我现在关于「社交边界」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,工作日接受急事电话,不喜欢突然被打电话,Knowledge Update,Knowledge Updates,,,
BANK-C-0058,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：倾向少负债；新：可接受房贷类长期负债,Superego,我现在关于「金钱观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,可接受房贷类长期负债,倾向少负债,Knowledge Update,Knowledge Updates,,,
BANK-C-0059,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：先写再看文档；新：先读官方文档再动手,Ego,我现在关于「学习方式」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,先读官方文档再动手,先写再看文档,Knowledge Update,Knowledge Updates,,,
BANK-C-0060,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：偏好异步文档对齐；新：关键决策必须同步会议,Ego,我现在关于「会议习惯」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,关键决策必须同步会议,偏好异步文档对齐,Knowledge Update,Knowledge Updates,,,
BANK-C-0061,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：美式不加糖；新：拿铁加燕麦奶,Ego,我现在关于「咖啡偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,拿铁加燕麦奶,美式不加糖,Knowledge Update,Knowledge Updates,,,
BANK-C-0062,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：乌龙茶；新：红茶加奶,Ego,我现在关于「茶偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,红茶加奶,乌龙茶,Knowledge Update,Knowledge Updates,,,
BANK-C-0063,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：每周跑步三次；新：改成游泳为主,Ego,我现在关于「运动」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成游泳为主,每周跑步三次,Knowledge Update,Knowledge Updates,,,
BANK-C-0064,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：习惯凌晨一点睡；新：改成十一点前睡,Ego,我现在关于「作息」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成十一点前睡,习惯凌晨一点睡,Knowledge Update,Knowledge Updates,,,
BANK-C-0065,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：地铁十号线上班；新：改成骑车通勤,Ego,我现在关于「通勤」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成骑车通勤,地铁十号线上班,Knowledge Update,Knowledge Updates,,,
BANK-C-0066,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：海鲜过敏；新：其实只是不喜欢海鲜并非过敏,Id,我现在关于「饮食忌口」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,其实只是不喜欢海鲜并非过敏,海鲜过敏,Knowledge Update,Knowledge Updates,,,
BANK-C-0067,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：河南郑州；新：长大在北京,Id,我现在关于「家乡」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,长大在北京,河南郑州,Knowledge Update,Knowledge Updates,,,
BANK-C-0068,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：北邮人工智能本科；新：港大CS硕士在读,Id,我现在关于「学历」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,港大CS硕士在读,北邮人工智能本科,Knowledge Update,Knowledge Updates,,,
BANK-C-0069,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：养一只橘猫叫年糕；新：猫送给朋友了目前无宠物,Id,我现在关于「宠物」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,猫送给朋友了目前无宠物,养一只橘猫叫年糕,Knowledge Update,Knowledge Updates,,,
BANK-C-0070,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：会弹吉他；新：已经很久不练了,Ego,我现在关于「乐器」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经很久不练了,会弹吉他,Knowledge Update,Knowledge Updates,,,
BANK-C-0071,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：日常主力 Python；新：最近主力改 TypeScript,Ego,我现在关于「编程语言」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近主力改 TypeScript,日常主力 Python,Knowledge Update,Knowledge Updates,,,
BANK-C-0072,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢科幻小说；新：最近改看传记,Ego,我现在关于「阅读」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近改看传记,喜欢科幻小说,Knowledge Update,Knowledge Updates,,,
BANK-C-0073,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢诺兰；新：最近更爱王家卫,Ego,我现在关于「电影」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近更爱王家卫,喜欢诺兰,Knowledge Update,Knowledge Updates,,,
BANK-C-0074,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：周末打原神；新：已经弃坑改健身,Ego,我现在关于「游戏」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经弃坑改健身,周末打原神,Knowledge Update,Knowledge Updates,,,
BANK-C-0075,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：更在意长期主义；新：阶段性更在意交付速度,Superego,我现在关于「价值观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,阶段性更在意交付速度,更在意长期主义,Knowledge Update,Knowledge Updates,,,
BANK-C-0076,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：重大决定要列利弊表；新：紧急时允许直觉拍板,Superego,我现在关于「决策风格」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,紧急时允许直觉拍板,重大决定要列利弊表,Knowledge Update,Knowledge Updates,,,
BANK-C-0077,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：不喜欢突然被打电话；新：工作日接受急事电话,Superego,我现在关于「社交边界」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,工作日接受急事电话,不喜欢突然被打电话,Knowledge Update,Knowledge Updates,,,
BANK-C-0078,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：倾向少负债；新：可接受房贷类长期负债,Superego,我现在关于「金钱观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,可接受房贷类长期负债,倾向少负债,Knowledge Update,Knowledge Updates,,,
BANK-C-0079,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：先写再看文档；新：先读官方文档再动手,Ego,我现在关于「学习方式」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,先读官方文档再动手,先写再看文档,Knowledge Update,Knowledge Updates,,,
BANK-C-0080,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：偏好异步文档对齐；新：关键决策必须同步会议,Ego,我现在关于「会议习惯」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,关键决策必须同步会议,偏好异步文档对齐,Knowledge Update,Knowledge Updates,,,
BANK-C-0081,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：美式不加糖；新：拿铁加燕麦奶,Ego,我现在关于「咖啡偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,拿铁加燕麦奶,美式不加糖,Knowledge Update,Knowledge Updates,,,
BANK-C-0082,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：乌龙茶；新：红茶加奶,Ego,我现在关于「茶偏好」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,红茶加奶,乌龙茶,Knowledge Update,Knowledge Updates,,,
BANK-C-0083,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：每周跑步三次；新：改成游泳为主,Ego,我现在关于「运动」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成游泳为主,每周跑步三次,Knowledge Update,Knowledge Updates,,,
BANK-C-0084,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：习惯凌晨一点睡；新：改成十一点前睡,Ego,我现在关于「作息」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成十一点前睡,习惯凌晨一点睡,Knowledge Update,Knowledge Updates,,,
BANK-C-0085,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：地铁十号线上班；新：改成骑车通勤,Ego,我现在关于「通勤」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,改成骑车通勤,地铁十号线上班,Knowledge Update,Knowledge Updates,,,
BANK-C-0086,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：海鲜过敏；新：其实只是不喜欢海鲜并非过敏,Id,我现在关于「饮食忌口」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,其实只是不喜欢海鲜并非过敏,海鲜过敏,Knowledge Update,Knowledge Updates,,,
BANK-C-0087,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：河南郑州；新：长大在北京,Id,我现在关于「家乡」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,长大在北京,河南郑州,Knowledge Update,Knowledge Updates,,,
BANK-C-0088,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：北邮人工智能本科；新：港大CS硕士在读,Id,我现在关于「学历」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,港大CS硕士在读,北邮人工智能本科,Knowledge Update,Knowledge Updates,,,
BANK-C-0089,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：养一只橘猫叫年糕；新：猫送给朋友了目前无宠物,Id,我现在关于「宠物」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,猫送给朋友了目前无宠物,养一只橘猫叫年糕,Knowledge Update,Knowledge Updates,,,
BANK-C-0090,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：会弹吉他；新：已经很久不练了,Ego,我现在关于「乐器」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经很久不练了,会弹吉他,Knowledge Update,Knowledge Updates,,,
BANK-C-0091,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：日常主力 Python；新：最近主力改 TypeScript,Ego,我现在关于「编程语言」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近主力改 TypeScript,日常主力 Python,Knowledge Update,Knowledge Updates,,,
BANK-C-0092,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢科幻小说；新：最近改看传记,Ego,我现在关于「阅读」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近改看传记,喜欢科幻小说,Knowledge Update,Knowledge Updates,,,
BANK-C-0093,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：喜欢诺兰；新：最近更爱王家卫,Ego,我现在关于「电影」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,最近更爱王家卫,喜欢诺兰,Knowledge Update,Knowledge Updates,,,
BANK-C-0094,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：周末打原神；新：已经弃坑改健身,Ego,我现在关于「游戏」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,已经弃坑改健身,周末打原神,Knowledge Update,Knowledge Updates,,,
BANK-C-0095,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：更在意长期主义；新：阶段性更在意交付速度,Superego,我现在关于「价值观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,阶段性更在意交付速度,更在意长期主义,Knowledge Update,Knowledge Updates,,,
BANK-C-0096,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：重大决定要列利弊表；新：紧急时允许直觉拍板,Superego,我现在关于「决策风格」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,紧急时允许直觉拍板,重大决定要列利弊表,Knowledge Update,Knowledge Updates,,,
BANK-C-0097,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：不喜欢突然被打电话；新：工作日接受急事电话,Superego,我现在关于「社交边界」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,工作日接受急事电话,不喜欢突然被打电话,Knowledge Update,Knowledge Updates,,,
BANK-C-0098,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：倾向少负债；新：可接受房贷类长期负债,Superego,我现在关于「金钱观」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,可接受房贷类长期负债,倾向少负债,Knowledge Update,Knowledge Updates,,,
BANK-C-0099,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：先写再看文档；新：先读官方文档再动手,Ego,我现在关于「学习方式」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,先读官方文档再动手,先写再看文档,Knowledge Update,Knowledge Updates,,,
BANK-C-0100,C_update_conflict,P1,旧值写入并确认 → 新值 HITL 更新 → 再问,旧：偏好异步文档对齐；新：关键决策必须同步会议,Ego,我现在关于「会议习惯」的最新情况是？请只根据记忆回答。,yes,采用新值；旧值不得当作当前事实,关键决策必须同步会议,偏好异步文档对齐,Knowledge Update,Knowledge Updates,,,
BANK-D-0001,D_no_personal_memory,P1,不需要个人记忆的任务,,,今天北京天气怎么样？,no_or_optional,通识/工具外信息，不应伪装成『我记得你喜欢雨天』类记忆回答,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0002,D_no_personal_memory,P1,不需要个人记忆的任务,,,1+1等于几？,no_or_optional,通识计算，不涉及个人记忆,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0003,D_no_personal_memory,P1,不需要个人记忆的任务,,,Python 里 list 和 tuple 区别？,no_or_optional,技术通识,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0004,D_no_personal_memory,P1,不需要个人记忆的任务,,,帮我写一封请假邮件模板,no_or_optional,通用写作，不需要编造用户私事,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0005,D_no_personal_memory,P1,不需要个人记忆的任务,,,什么是 RAG？,no_or_optional,概念解释,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0006,D_no_personal_memory,P1,不需要个人记忆的任务,,,明天是星期几？,no_or_optional,需外部时间，不应编造『你每周三开会』,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0007,D_no_personal_memory,P1,不需要个人记忆的任务,,,推荐三本入门机器学习的书,no_or_optional,通用推荐，可给书单但勿声称『按你记忆偏好』除非库里有,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0008,D_no_personal_memory,P1,不需要个人记忆的任务,,,把这句话翻译成英文：你好,no_or_optional,翻译任务,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0009,D_no_personal_memory,P1,不需要个人记忆的任务,,,解释一下 TTFT 是什么,no_or_optional,术语解释,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0010,D_no_personal_memory,P1,不需要个人记忆的任务,,,写一个快速排序伪代码,no_or_optional,算法任务,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0011,D_no_personal_memory,P1,不需要个人记忆的任务,,,今天北京天气怎么样？（请简洁回答）,no_or_optional,通识/工具外信息，不应伪装成『我记得你喜欢雨天』类记忆回答,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0012,D_no_personal_memory,P1,不需要个人记忆的任务,,,1+1等于几？（请简洁回答）,no_or_optional,通识计算，不涉及个人记忆,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0013,D_no_personal_memory,P1,不需要个人记忆的任务,,,Python 里 list 和 tuple 区别？（请简洁回答）,no_or_optional,技术通识,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0014,D_no_personal_memory,P1,不需要个人记忆的任务,,,帮我写一封请假邮件模板（请简洁回答）,no_or_optional,通用写作，不需要编造用户私事,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0015,D_no_personal_memory,P1,不需要个人记忆的任务,,,什么是 RAG？（请简洁回答）,no_or_optional,概念解释,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0016,D_no_personal_memory,P1,不需要个人记忆的任务,,,明天是星期几？（请简洁回答）,no_or_optional,需外部时间，不应编造『你每周三开会』,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0017,D_no_personal_memory,P1,不需要个人记忆的任务,,,推荐三本入门机器学习的书（请简洁回答）,no_or_optional,通用推荐，可给书单但勿声称『按你记忆偏好』除非库里有,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0018,D_no_personal_memory,P1,不需要个人记忆的任务,,,把这句话翻译成英文：你好（请简洁回答）,no_or_optional,翻译任务,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0019,D_no_personal_memory,P1,不需要个人记忆的任务,,,解释一下 TTFT 是什么（请简洁回答）,no_or_optional,术语解释,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0020,D_no_personal_memory,P1,不需要个人记忆的任务,,,写一个快速排序伪代码（请简洁回答）,no_or_optional,算法任务,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0021,D_no_personal_memory,P1,不需要个人记忆的任务,,,今天北京天气怎么样？（请简洁回答）,no_or_optional,通识/工具外信息，不应伪装成『我记得你喜欢雨天』类记忆回答,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0022,D_no_personal_memory,P1,不需要个人记忆的任务,,,1+1等于几？（请简洁回答）,no_or_optional,通识计算，不涉及个人记忆,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0023,D_no_personal_memory,P1,不需要个人记忆的任务,,,Python 里 list 和 tuple 区别？（请简洁回答）,no_or_optional,技术通识,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
BANK-D-0024,D_no_personal_memory,P1,不需要个人记忆的任务,,,帮我写一封请假邮件模板（请简洁回答）,no_or_optional,通用写作，不需要编造用户私事,,伪造『根据你的记忆』,无伪记忆,Boundary,,,
